Date,Amount,Category
2021-09-21,20.16,Utilities
2021-09-21,199.91,Groceries
2021-09-22,437.89,Entertainment
2021-09-22,216.52,Groceries
2021-09-22,247.86,Healthcare
2021-09-22,52.67,Healthcare
2021-09-22,399.31,Utilities
2021-09-22,534.48,Freelance
2021-09-22,531.18,Investment Return
2021-09-22,1016.22,Rent
2021-09-22,451.41,Transport
2021-09-23,300.2,Healthcare
2021-09-23,31.04,Utilities
2021-09-23,1974.46,Salary
2021-09-23,390.97,Education
2021-09-23,454.51,Shopping
2021-09-23,218.01,Groceries
2021-09-24,422.49,Healthcare
2021-09-24,439.33,Education
2021-09-24,70.95,Utilities
2021-09-24,314.8,Education
2021-09-24,108.91,Transport
2021-09-24,980.96,Rent
2021-09-24,1051.71,Rent
2021-09-25,204.88,Entertainment
2021-09-25,487.46,Freelance
2021-09-25,243.7,Utilities
2021-09-25,396.71,Investment Return
2021-09-25,440.72,Education
2021-09-26,938.35,Rent
2021-09-26,191.06,Groceries
2021-09-27,442.96,Entertainment
2021-09-27,429.91,Healthcare
2021-09-28,436.08,Utilities
2021-09-28,334.83,Healthcare
2021-09-28,226.11,Groceries
2021-09-28,38.46,Education
2021-09-28,240.03,Groceries
2021-09-29,387.1,Entertainment
2021-09-29,437.57,Transport
2021-09-29,543.52,Freelance
2021-09-29,1021.38,Rent
2021-09-30,233.55,Groceries
2021-09-30,256.11,Education
2021-09-30,171.42,Education
2021-09-30,548.62,Freelance
2021-09-30,231.56,Education
2021-09-30,200.04,Groceries
2021-09-30,215.45,Groceries
2021-09-30,499.85,Education
2021-09-30,457.8,Healthcare
2021-09-30,487.19,Transport
2021-09-30,1881.02,Salary
2021-09-30,130.01,Education
2021-10-01,1714.28,Salary
2021-10-01,436.85,Education
2021-10-01,238.34,Utilities
2021-10-01,104.21,Entertainment
2021-10-01,255.28,Entertainment
2021-10-01,46.59,Shopping
2021-10-02,248.55,Transport
2021-10-02,1959.53,Salary
2021-10-03,144.53,Healthcare
2021-10-03,71.07,Education
2021-10-03,37.93,Utilities
2021-10-03,234.55,Groceries
2021-10-03,65.41,Shopping
2021-10-03,493.27,Healthcare
2021-10-03,924.02,Rent
2021-10-03,361.78,Education
2021-10-04,175.05,Shopping
2021-10-04,527.42,Investment Return
2021-10-04,1037.08,Rent
2021-10-05,269.43,Groceries
2021-10-05,338.17,Transport
2021-10-05,463.23,Freelance
2021-10-05,306.36,Education
2021-10-05,169.63,Utilities
2021-10-05,1006.02,Rent
2021-10-05,481.85,Transport
2021-10-06,361.31,Shopping
2021-10-06,15.06,Healthcare
2021-10-06,197.34,Investment Return
2021-10-06,289.26,Healthcare
2021-10-06,140.4,Transport
2021-10-06,2095.52,Salary
2021-10-06,228.82,Transport
2021-10-06,233.02,Shopping
2021-10-06,421.67,Investment Return
2021-10-06,130.37,Shopping
2021-10-07,1973.63,Salary
2021-10-07,203.04,Groceries
2021-10-07,411.1,Freelance
2021-10-08,283.88,Healthcare
2021-10-08,297.71,Healthcare
2021-10-08,1006.73,Rent
2021-10-09,468.05,Utilities
2021-10-09,339.06,Transport
2021-10-09,1898.64,Salary
2021-10-09,349.02,Shopping
2021-10-09,182.81,Education
2021-10-09,318.79,Healthcare
2021-10-09,196.33,Groceries
2021-10-09,1046.47,Rent
2021-10-10,198.25,Shopping
2021-10-10,2118.34,Salary
2021-10-10,993.31,Rent
2021-10-10,365.45,Transport
2021-10-10,1866.13,Salary
2021-10-10,2014.64,Salary
2021-10-11,48.36,Education
2021-10-11,324.73,Investment Return
2021-10-11,400.16,Utilities
2021-10-11,328.15,Shopping
2021-10-11,351.22,Transport
2021-10-11,1036.52,Rent
2021-10-12,227.45,Groceries
2021-10-13,206.8,Groceries
2021-10-13,286.41,Education
2021-10-13,224.71,Transport
2021-10-13,178.33,Groceries
2021-10-13,357.07,Shopping
2021-10-13,216.65,Groceries
2021-10-14,132.5,Utilities
2021-10-14,407.18,Entertainment
2021-10-14,260.78,Investment Return
2021-10-15,1996.05,Salary
2021-10-15,399.53,Education
2021-10-15,156.02,Entertainment
2021-10-15,2058.07,Salary
2021-10-15,992.3,Rent
2021-10-15,661.55,Investment Return
2021-10-15,495.18,Entertainment
2021-10-16,149.05,Utilities
2021-10-16,68.67,Shopping
2021-10-16,256.29,Utilities
2021-10-16,1070.08,Rent
2021-10-17,123.48,Transport
2021-10-17,310.57,Entertainment
2021-10-17,221.52,Groceries
2021-10-17,121.29,Education
2021-10-17,1940.49,Salary
2021-10-17,927.56,Rent
2021-10-18,381.87,Education
2021-10-18,213.79,Groceries
2021-10-18,499.77,Utilities
2021-10-18,237.24,Groceries
2021-10-18,466.28,Shopping
2021-10-18,38.83,Utilities
2021-10-18,222.69,Groceries
2021-10-19,81.89,Education
2021-10-19,477.83,Transport
2021-10-19,462.88,Freelance
2021-10-19,92.16,Shopping
2021-10-19,2070.16,Salary
2021-10-19,937.93,Rent
2021-10-19,368.03,Shopping
2021-10-19,537.77,Freelance
2021-10-19,215.76,Healthcare
2021-10-19,1060.96,Rent
2021-10-20,987.99,Rent
2021-10-20,1029.61,Rent
2021-10-20,316.43,Entertainment
2021-10-20,587.35,Investment Return
2021-10-20,1039.8,Rent
2021-10-20,257.03,Shopping
2021-10-21,1761.3,Salary
2021-10-21,366.0,Freelance
2021-10-21,977.95,Rent
2021-10-21,321.14,Transport
2021-10-21,372.98,Utilities
2021-10-22,312.35,Entertainment
2021-10-22,228.04,Entertainment
2021-10-22,286.84,Entertainment
2021-10-22,975.21,Rent
2021-10-23,76.92,Shopping
2021-10-23,199.48,Shopping
2021-10-23,293.29,Entertainment
2021-10-23,185.51,Utilities
2021-10-23,85.35,Entertainment
2021-10-24,943.98,Rent
2021-10-24,969.77,Rent
2021-10-24,124.37,Utilities
2021-10-24,1006.09,Rent
2021-10-24,67.5,Education
2021-10-24,88.96,Education
2021-10-24,1021.86,Rent
2021-10-24,469.62,Freelance
2021-10-24,451.35,Transport
2021-10-25,405.3,Entertainment
2021-10-25,472.11,Education
2021-10-25,434.29,Shopping
2021-10-25,216.55,Healthcare
2021-10-25,251.15,Groceries
2021-10-25,97.2,Healthcare
2021-10-26,444.29,Education
2021-10-26,215.31,Entertainment
2021-10-26,258.04,Groceries
2021-10-26,149.35,Entertainment
2021-10-26,397.13,Shopping
2021-10-27,148.48,Shopping
2021-10-27,308.24,Transport
2021-10-28,167.66,Education
2021-10-28,653.86,Freelance
2021-10-28,216.9,Groceries
2021-10-28,33.0,Utilities
2021-10-28,398.83,Freelance
2021-10-28,220.45,Education
2021-10-28,957.15,Rent
2021-10-29,458.47,Entertainment
2021-10-29,977.16,Rent
2021-10-29,303.91,Healthcare
2021-10-29,465.32,Entertainment
2021-10-29,383.8,Utilities
2021-10-29,542.63,Freelance
2021-10-29,962.84,Rent
2021-10-30,1919.08,Salary
2021-10-30,30.73,Utilities
2021-10-30,295.96,Healthcare
2021-10-30,905.72,Rent
2021-10-30,206.96,Groceries
2021-10-31,63.5,Healthcare
2021-10-31,56.47,Utilities
2021-10-31,69.7,Education
2021-10-31,478.49,Freelance
2021-10-31,465.72,Education
2021-10-31,338.03,Transport
2021-10-31,248.25,Utilities
2021-11-01,197.55,Groceries
2021-11-01,132.8,Shopping
2021-11-01,369.63,Entertainment
2021-11-01,113.66,Transport
2021-11-01,115.18,Healthcare
2021-11-01,390.04,Entertainment
2021-11-01,2056.53,Salary
2021-11-01,1034.35,Rent
2021-11-01,107.07,Entertainment
2021-11-01,220.86,Groceries
2021-11-02,128.92,Education
2021-11-02,165.37,Entertainment
2021-11-02,23.69,Transport
2021-11-02,223.97,Groceries
2021-11-02,304.58,Healthcare
2021-11-02,465.39,Freelance
2021-11-03,183.89,Utilities
2021-11-03,214.27,Groceries
2021-11-03,414.55,Utilities
2021-11-03,269.32,Utilities
2021-11-03,296.56,Shopping
2021-11-04,144.78,Transport
2021-11-04,390.61,Transport
2021-11-05,1867.97,Salary
2021-11-05,337.42,Entertainment
2021-11-05,204.47,Healthcare
2021-11-05,390.59,Shopping
2021-11-05,409.45,Shopping
2021-11-06,1958.38,Salary
2021-11-06,192.48,Groceries
2021-11-06,1057.69,Rent
2021-11-06,212.12,Groceries
2021-11-07,221.23,Groceries
2021-11-07,201.61,Groceries
2021-11-08,391.09,Education
2021-11-08,514.99,Investment Return
2021-11-08,473.21,Investment Return
2021-11-09,952.44,Rent
2021-11-09,15.65,Shopping
2021-11-10,116.4,Entertainment
2021-11-10,220.15,Entertainment
2021-11-10,185.12,Utilities
2021-11-10,1989.44,Salary
2021-11-10,108.12,Utilities
2021-11-10,987.6,Rent
2021-11-10,110.12,Healthcare
2021-11-11,2091.38,Salary
2021-11-11,277.84,Entertainment
2021-11-11,785.33,Freelance
2021-11-11,983.16,Rent
2021-11-12,2146.76,Salary
2021-11-12,270.52,Utilities
2021-11-12,166.29,Utilities
2021-11-12,200.44,Groceries
2021-11-12,100.85,Healthcare
2021-11-12,161.83,Utilities
2021-11-12,2077.82,Salary
2021-11-12,322.0,Education
2021-11-12,213.98,Education
2021-11-13,229.3,Transport
2021-11-13,247.63,Groceries
2021-11-13,423.49,Healthcare
2021-11-13,2035.2,Salary
2021-11-14,984.71,Rent
2021-11-14,356.74,Education
2021-11-14,673.39,Investment Return
2021-11-14,292.91,Entertainment
2021-11-14,364.31,Education
2021-11-14,148.44,Utilities
2021-11-15,382.54,Education
2021-11-15,254.51,Shopping
2021-11-15,934.58,Rent
2021-11-15,2174.3,Salary
2021-11-16,402.35,Freelance
2021-11-16,491.55,Shopping
2021-11-16,478.55,Education
2021-11-16,275.81,Education
2021-11-16,315.54,Education
2021-11-18,384.94,Education
2021-11-18,634.66,Investment Return
2021-11-18,408.08,Healthcare
2021-11-18,96.35,Education
2021-11-18,1013.52,Rent
2021-11-18,139.76,Transport
2021-11-18,93.57,Entertainment
2021-11-18,247.63,Utilities
2021-11-18,318.11,Education
2021-11-18,984.63,Rent
2021-11-18,139.06,Transport
2021-11-18,474.01,Healthcare
2021-11-18,397.73,Investment Return
2021-11-19,496.07,Entertainment
2021-11-19,353.97,Transport
2021-11-19,313.31,Transport
2021-11-19,226.93,Groceries
2021-11-19,487.03,Education
2021-11-19,88.34,Healthcare
2021-11-19,399.17,Shopping
2021-11-19,397.43,Education
2021-11-19,85.78,Utilities
2021-11-20,133.31,Transport
2021-11-20,309.66,Entertainment
2021-11-20,75.96,Transport
2021-11-20,484.37,Entertainment
2021-11-20,141.99,Transport
2021-11-21,1020.97,Rent
2021-11-21,927.38,Rent
2021-11-21,1049.77,Rent
2021-11-21,327.04,Transport
2021-11-21,300.62,Transport
2021-11-21,459.21,Shopping
2021-11-21,484.59,Freelance
2021-11-21,480.88,Utilities
2021-11-22,386.04,Entertainment
2021-11-22,417.37,Shopping
2021-11-22,131.83,Utilities
2021-11-22,284.71,Entertainment
2021-11-22,1063.74,Rent
2021-11-22,474.46,Entertainment
2021-11-23,132.13,Transport
2021-11-24,234.75,Groceries
2021-11-24,388.62,Entertainment
2021-11-24,304.19,Utilities
2021-11-24,290.62,Shopping
2021-11-24,128.82,Transport
2021-11-24,436.71,Freelance
2021-11-24,378.94,Transport
2021-11-25,1036.2,Rent
2021-11-25,241.61,Groceries
2021-11-25,236.05,Utilities
2021-11-25,234.49,Transport
2021-11-26,197.67,Utilities
2021-11-26,36.79,Entertainment
2021-11-26,403.94,Entertainment
2021-11-26,83.68,Transport
2021-11-26,713.09,Freelance
2021-11-27,282.71,Transport
2021-11-27,247.1,Groceries
2021-11-27,349.0,Entertainment
2021-11-27,39.86,Entertainment
2021-11-28,1062.13,Rent
2021-11-28,157.63,Education
2021-11-28,292.03,Groceries
2021-11-28,90.17,Utilities
2021-11-28,249.38,Groceries
2021-11-28,177.96,Utilities
2021-11-28,108.77,Entertainment
2021-11-29,148.89,Transport
2021-11-29,292.3,Groceries
2021-11-29,208.61,Groceries
2021-11-29,455.6,Shopping
2021-11-29,94.58,Utilities
2021-11-30,220.21,Groceries
2021-11-30,59.09,Transport
2021-11-30,334.5,Transport
2021-11-30,476.94,Transport
2021-12-01,1922.4,Salary
2021-12-01,480.97,Healthcare
2021-12-01,19.49,Education
2021-12-01,418.81,Transport
2021-12-02,486.02,Education
2021-12-02,36.35,Healthcare
2021-12-02,227.5,Groceries
2021-12-02,300.19,Entertainment
2021-12-02,596.05,Freelance
2021-12-02,230.94,Education
2021-12-02,593.7,Freelance
2021-12-03,291.57,Entertainment
2021-12-03,461.25,Shopping
2021-12-03,482.75,Shopping
2021-12-03,499.8,Healthcare
2021-12-03,96.66,Transport
2021-12-03,1811.51,Salary
2021-12-03,228.93,Groceries
2021-12-04,438.0,Healthcare
2021-12-04,464.23,Freelance
2021-12-04,514.91,Freelance
2021-12-04,478.6,Freelance
2021-12-04,30.89,Transport
2021-12-04,2003.17,Salary
2021-12-05,206.51,Groceries
2021-12-05,532.59,Investment Return
2021-12-05,99.54,Education
2021-12-05,458.83,Education
2021-12-05,312.82,Freelance
2021-12-05,93.13,Healthcare
2021-12-06,100.17,Shopping
2021-12-06,424.28,Investment Return
2021-12-06,459.9,Utilities
2021-12-06,78.94,Healthcare
2021-12-06,136.28,Transport
2021-12-07,287.77,Entertainment
2021-12-07,29.11,Healthcare
2021-12-07,130.11,Utilities
2021-12-07,203.23,Healthcare
2021-12-08,35.73,Utilities
2021-12-08,245.49,Shopping
2021-12-08,278.25,Entertainment
2021-12-08,269.82,Entertainment
2021-12-08,238.13,Utilities
2021-12-09,260.73,Healthcare
2021-12-09,405.32,Education
2021-12-09,1826.31,Salary
2021-12-09,553.11,Investment Return
2021-12-09,185.01,Groceries
2021-12-09,232.99,Entertainment
2021-12-10,312.08,Transport
2021-12-10,228.46,Entertainment
2021-12-10,16.44,Education
2021-12-10,238.53,Education
2021-12-10,283.49,Utilities
2021-12-10,499.09,Freelance
2021-12-10,250.03,Healthcare
2021-12-10,223.38,Transport
2021-12-11,496.92,Healthcare
2021-12-11,1949.21,Salary
2021-12-11,461.33,Utilities
2021-12-11,1906.57,Salary
2021-12-11,380.95,Investment Return
2021-12-11,809.47,Freelance
2021-12-12,988.05,Rent
2021-12-12,65.0,Utilities
2021-12-12,1996.05,Salary
2021-12-12,454.73,Education
2021-12-12,201.73,Groceries
2021-12-12,477.22,Freelance
2021-12-13,2002.18,Salary
2021-12-13,1054.84,Rent
2021-12-13,299.49,Transport
2021-12-13,1895.33,Salary
2021-12-13,270.5,Entertainment
2021-12-13,491.25,Freelance
2021-12-13,69.94,Education
2021-12-13,367.18,Education
2021-12-14,74.14,Utilities
2021-12-14,335.05,Entertainment
2021-12-14,106.85,Education
2021-12-14,361.0,Entertainment
2021-12-14,117.88,Transport
2021-12-14,896.63,Rent
2021-12-14,171.65,Transport
2021-12-14,83.08,Utilities
2021-12-15,1966.51,Salary
2021-12-15,243.28,Groceries
2021-12-15,13.8,Education
2021-12-15,1995.05,Salary
2021-12-15,161.66,Groceries
2021-12-15,569.73,Investment Return
2021-12-15,1771.29,Salary
2021-12-15,419.96,Utilities
2021-12-15,1976.77,Salary
2021-12-15,972.37,Rent
2021-12-16,280.56,Entertainment
2021-12-16,252.41,Groceries
2021-12-16,221.1,Education
2021-12-16,453.78,Healthcare
2021-12-16,469.36,Utilities
2021-12-16,360.54,Entertainment
2021-12-16,353.15,Entertainment
2021-12-16,194.29,Groceries
2021-12-17,297.61,Entertainment
2021-12-17,1016.36,Rent
2021-12-17,449.18,Utilities
2021-12-17,215.19,Entertainment
2021-12-17,374.33,Education
2021-12-17,1792.75,Salary
2021-12-17,145.72,Transport
2021-12-17,46.93,Utilities
2021-12-17,965.19,Rent
2021-12-17,417.64,Utilities
2021-12-18,283.88,Healthcare
2021-12-18,2032.42,Salary
2021-12-18,1005.25,Rent
2021-12-18,1005.7,Rent
2021-12-18,323.38,Entertainment
2021-12-18,2079.52,Salary
2021-12-18,303.48,Healthcare
2021-12-19,293.87,Shopping
2021-12-19,382.49,Transport
2021-12-19,39.11,Education
2021-12-19,136.73,Education
2021-12-19,54.54,Healthcare
2021-12-20,48.53,Utilities
2021-12-20,545.23,Investment Return
2021-12-20,311.76,Entertainment
2021-12-20,367.64,Healthcare
2021-12-21,387.72,Utilities
2021-12-21,230.48,Groceries
2021-12-21,903.72,Rent
2021-12-21,258.21,Groceries
2021-12-21,1078.24,Rent
2021-12-22,142.18,Utilities
2021-12-22,333.61,Education
2021-12-22,341.4,Entertainment
2021-12-22,231.53,Utilities
2021-12-22,1920.46,Salary
2021-12-22,350.84,Shopping
2021-12-23,229.14,Entertainment
2021-12-23,104.15,Utilities
2021-12-23,36.35,Transport
2021-12-23,252.01,Transport
2021-12-24,196.23,Utilities
2021-12-24,545.17,Freelance
2021-12-24,950.33,Rent
2021-12-25,435.89,Transport
2021-12-25,482.15,Transport
2021-12-25,266.25,Groceries
2021-12-26,251.99,Groceries
2021-12-26,79.68,Transport
2021-12-26,417.65,Utilities
2021-12-26,350.88,Entertainment
2021-12-26,203.76,Transport
2021-12-27,931.41,Rent
2021-12-27,212.8,Groceries
2021-12-27,94.94,Utilities
2021-12-27,309.57,Utilities
2021-12-27,518.76,Freelance
2021-12-28,62.52,Utilities
2021-12-28,314.03,Entertainment
2021-12-28,206.68,Entertainment
2021-12-28,249.42,Shopping
2021-12-28,52.24,Shopping
2021-12-28,208.53,Utilities
2021-12-28,1927.82,Salary
2021-12-28,1019.47,Rent
2021-12-28,457.56,Freelance
2021-12-29,562.64,Freelance
2021-12-29,152.35,Transport
2021-12-29,436.06,Healthcare
2021-12-30,531.79,Freelance
2021-12-30,356.98,Shopping
2021-12-30,390.36,Shopping
2021-12-30,484.87,Transport
2021-12-31,394.24,Shopping
2021-12-31,680.6,Investment Return
2021-12-31,219.24,Groceries
2021-12-31,284.96,Utilities
2021-12-31,263.21,Healthcare
2021-12-31,448.49,Freelance
2021-12-31,308.76,Healthcare
2022-01-01,195.51,Groceries
2022-01-01,148.34,Shopping
2022-01-01,432.06,Healthcare
2022-01-01,505.14,Investment Return
2022-01-01,479.9,Shopping
2022-01-02,106.61,Utilities
2022-01-02,441.25,Freelance
2022-01-02,481.4,Healthcare
2022-01-02,186.07,Education
2022-01-02,382.73,Shopping
2022-01-02,131.0,Shopping
2022-01-02,167.59,Groceries
2022-01-02,217.05,Groceries
2022-01-02,237.98,Groceries
2022-01-03,1945.96,Salary
2022-01-03,230.1,Transport
2022-01-03,495.07,Freelance
2022-01-04,500.86,Investment Return
2022-01-04,150.29,Groceries
2022-01-04,16.78,Utilities
2022-01-04,463.76,Healthcare
2022-01-04,298.35,Transport
2022-01-04,306.28,Transport
2022-01-04,982.31,Rent
2022-01-04,257.24,Groceries
2022-01-05,18.88,Education
2022-01-06,412.28,Healthcare
2022-01-06,953.16,Rent
2022-01-06,278.55,Utilities
2022-01-06,16.72,Utilities
2022-01-06,400.53,Transport
2022-01-06,590.09,Investment Return
2022-01-07,435.22,Transport
2022-01-07,471.23,Transport
2022-01-07,1077.18,Rent
2022-01-07,99.01,Entertainment
2022-01-07,168.66,Entertainment
2022-01-07,907.6,Rent
2022-01-07,597.55,Investment Return
2022-01-07,361.13,Entertainment
2022-01-07,203.14,Groceries
2022-01-08,196.43,Groceries
2022-01-08,277.7,Transport
2022-01-08,237.93,Shopping
2022-01-08,237.23,Groceries
2022-01-09,166.8,Transport
2022-01-09,407.37,Transport
2022-01-09,395.76,Healthcare
2022-01-09,86.91,Utilities
2022-01-10,406.52,Entertainment
2022-01-10,472.19,Education
2022-01-10,1878.83,Salary
2022-01-11,203.1,Utilities
2022-01-11,101.95,Transport
2022-01-11,360.3,Education
2022-01-11,569.08,Freelance
2022-01-11,2044.17,Salary
2022-01-12,141.88,Shopping
2022-01-12,228.24,Groceries
2022-01-12,214.93,Groceries
2022-01-12,232.94,Groceries
2022-01-12,178.11,Groceries
2022-01-12,240.16,Shopping
2022-01-12,2030.18,Salary
2022-01-12,459.42,Education
2022-01-13,55.84,Healthcare
2022-01-13,572.66,Freelance
2022-01-13,437.47,Entertainment
2022-01-13,2033.21,Salary
2022-01-13,370.39,Shopping
2022-01-13,455.62,Education
2022-01-14,1913.0,Salary
2022-01-14,541.62,Investment Return
2022-01-14,417.98,Shopping
2022-01-15,352.96,Utilities
2022-01-15,151.15,Transport
2022-01-15,146.96,Shopping
2022-01-15,46.2,Entertainment
2022-01-15,650.63,Freelance
2022-01-15,440.81,Shopping
2022-01-15,503.13,Freelance
2022-01-16,515.0,Freelance
2022-01-16,41.72,Shopping
2022-01-16,478.47,Shopping
2022-01-16,480.96,Healthcare
2022-01-16,19.81,Entertainment
2022-01-16,1046.96,Rent
2022-01-16,149.94,Transport
2022-01-16,300.49,Entertainment
2022-01-17,24.79,Education
2022-01-17,2019.59,Salary
2022-01-17,488.73,Transport
2022-01-17,197.83,Utilities
2022-01-17,1037.65,Rent
2022-01-18,238.68,Groceries
2022-01-18,2085.57,Salary
2022-01-18,167.95,Groceries
2022-01-18,205.4,Groceries
2022-01-18,1109.78,Rent
2022-01-18,231.17,Entertainment
2022-01-18,54.34,Shopping
2022-01-19,251.43,Shopping
2022-01-19,1012.05,Rent
2022-01-19,221.98,Groceries
2022-01-19,395.35,Transport
2022-01-19,452.79,Transport
2022-01-20,425.66,Education
2022-01-20,172.67,Groceries
2022-01-21,2119.69,Salary
2022-01-21,192.4,Groceries
2022-01-21,645.02,Freelance
2022-01-22,1772.16,Salary
2022-01-22,1986.34,Salary
2022-01-22,208.69,Transport
2022-01-23,106.54,Shopping
2022-01-23,964.78,Rent
2022-01-23,384.9,Healthcare
2022-01-24,209.66,Groceries
2022-01-24,1912.05,Salary
2022-01-24,578.59,Investment Return
2022-01-24,481.14,Freelance
2022-01-24,2133.32,Salary
2022-01-25,379.61,Shopping
2022-01-25,116.56,Shopping
2022-01-25,1018.08,Rent
2022-01-25,1971.24,Salary
2022-01-26,418.23,Utilities
2022-01-26,1041.45,Rent
2022-01-26,588.42,Investment Return
2022-01-26,410.9,Transport
2022-01-26,2044.13,Salary
2022-01-26,39.84,Utilities
2022-01-27,279.19,Entertainment
2022-01-27,252.18,Entertainment
2022-01-27,483.58,Investment Return
2022-01-27,442.54,Healthcare
2022-01-27,1935.28,Salary
2022-01-28,348.19,Transport
2022-01-28,294.43,Healthcare
2022-01-29,392.21,Transport
2022-01-29,215.64,Shopping
2022-01-29,200.58,Entertainment
2022-01-29,1022.73,Rent
2022-01-29,54.46,Entertainment
2022-01-29,289.92,Education
2022-01-30,296.54,Healthcare
2022-01-30,159.98,Groceries
2022-01-31,197.01,Groceries
2022-01-31,418.55,Utilities
2022-01-31,132.37,Shopping
2022-01-31,1886.07,Salary
2022-02-01,521.27,Freelance
2022-02-01,126.0,Shopping
2022-02-01,2089.28,Salary
2022-02-01,151.95,Utilities
2022-02-01,365.84,Transport
2022-02-01,165.85,Healthcare
2022-02-02,432.75,Shopping
